customer_id,age,annual_income,loan_amount,credit_score,employment_years,existing_loans,previous_defaults,debt_to_income,dependents,account_age_months,employment_type,home_ownership,loan_purpose,monthly_expenses,default,total_transaction_amount,avg_transaction_amount,transaction_count,unique_merchant_categories,total_debit_amount,avg_debit_amount,debit_transaction_count,total_credit_amount,avg_credit_amount,credit_transaction_count,debit_credit_ratio
CUST_004696,30,180000.0,82375.19,636.0,15,1,0,0.204,3,146,Salaried,Rented,Personal,6151.01,1,2435.3599999999997,243.53599999999997,10,6,922.75,184.55,5,1512.61,302.522,5.0,0.6100382782078659
CUST_004697,42,180000.0,135762.45,696.0,13,1,0,0.565,0,130,Salaried,Owned,Medical,8250.73,1,4692.77,469.27700000000004,10,6,3910.56,434.50666666666666,9,782.21,782.21,1.0,4.9993735697574815
CUST_004698,39,180000.0,352985.54,699.0,4,2,0,0.406,2,196,Business,Mortgage,Personal,3760.62,1,1606.42,160.642,10,5,1176.79,147.09875,8,429.63,214.815,2.0,2.739077811139818
CUST_004699,21,180000.0,110705.37,627.0,15,1,0,0.159,0,79,Salaried,Owned,Home,9440.67,0,1761.6699999999998,176.16699999999997,10,5,1686.4699999999998,187.38555555555553,9,75.2,75.2,1.0,22.426462765957442
CUST_004700,27,180000.0,55130.31,704.0,20,1,0,0.327,1,59,Contract,Rented,Home,9997.07,1,3671.54,367.154,10,7,2854.17,407.73857142857145,7,817.37,272.45666666666665,3.0,3.4918947355542778
CUST_004701,24,180000.0,92354.24,698.0,25,4,0,0.237,0,107,Salaried,Rented,Medical,9223.37,1,2556.9,255.69,10,7,2556.9,255.69,10,0.0,0.0,0.0,0.0
CUST_004702,21,180000.0,175293.57,842.0,24,0,0,0.285,3,117,Salaried,Rented,Home,6133.42,1,1798.65,179.865,10,6,1798.65,179.865,10,0.0,0.0,0.0,0.0
CUST_004703,35,180000.0,61696.85,642.0,10,3,0,0.435,2,52,Salaried,Owned,Personal,10944.25,1,1728.9299999999998,172.89299999999997,10,6,1269.56,181.3657142857143,7,459.37,153.12333333333333,3.0,2.7636981082787293
CUST_004704,60,180000.0,250881.73,770.0,17,3,0,0.32,0,210,Salaried,Mortgage,Medical,10247.56,1,2251.1,225.10999999999999,10,6,2251.1,225.10999999999999,10,0.0,0.0,0.0,0.0
CUST_004705,32,180000.0,63024.76,733.0,6,2,0,0.224,3,86,Salaried,Rented,Vehicle,8818.64,1,4283.18,428.31800000000004,10,6,4071.9900000000002,508.99875000000003,8,211.19,105.595,2.0,19.281168615938256
CUST_004706,42,180000.0,121866.8,772.0,24,1,0,0.323,0,185,Self_Employed,Owned,Business,3966.41,1,2333.66,233.36599999999999,10,6,2333.66,233.36599999999999,10,0.0,0.0,0.0,0.0
CUST_004707,42,180000.0,266037.45,644.0,7,1,0,0.121,0,110,Salaried,Owned,Personal,10695.21,0,1597.43,159.743,10,6,1448.3799999999999,181.04749999999999,8,149.05,74.525,2.0,9.71741026501174
CUST_004708,37,180000.0,120411.07,568.0,16,1,0,0.34,3,107,Self_Employed,Mortgage,Business,6288.85,1,2568.21,256.821,10,6,2219.15,317.0214285714286,7,349.06,116.35333333333334,3.0,6.35750300807884
CUST_004709,49,180000.0,72699.83,692.0,29,1,0,0.21,2,63,Contract,Rented,Medical,8251.33,1,3093.96,309.396,10,6,2619.4700000000003,327.43375000000003,8,474.49,237.245,2.0,5.520601066408144
CUST_004710,34,180000.0,154122.65,754.0,13,2,1,0.076,2,188,Contract,Rented,Vehicle,7978.52,1,1997.8400000000001,199.78400000000002,10,7,1254.55,156.81875,8,743.29,371.645,2.0,1.687833819908784
CUST_004711,40,180000.0,121056.73,677.0,16,2,0,0.419,0,122,Self_Employed,Owned,Education,10166.2,0,3057.54,305.754,10,7,1323.28,220.54666666666665,6,1734.26,433.565,4.0,0.7630228454787633
CUST_004712,53,180000.0,336741.7,690.0,11,2,0,0.238,1,214,Salaried,Mortgage,Home,4791.64,1,2158.37,215.837,10,6,1516.43,189.55375,8,641.94,320.97,2.0,2.362261270523725
CUST_004713,63,180000.0,266515.54,838.0,17,3,0,0.021,4,130,Salaried,Rented,Home,4556.52,1,1899.47,189.947,10,6,1718.86,214.8575,8,180.61,90.305,2.0,9.516970267427052
CUST_004714,35,180000.0,220531.86,649.0,0,1,1,0.151,4,79,Salaried,Mortgage,Vehicle,4321.58,1,1718.3700000000001,171.83700000000002,10,6,1368.12,195.44571428571427,7,350.25,116.75,3.0,3.906124197002141
CUST_004715,32,180000.0,164873.34,765.0,23,2,0,0.362,4,137,Business,Owned,Education,5294.46,1,5126.0,512.6,10,7,4500.11,750.0183333333333,6,625.89,156.4725,4.0,7.189937528958763
CUST_004716,60,180000.0,142729.27,631.0,6,1,0,0.122,4,157,Business,Rented,Home,8951.91,0,1831.95,183.195,10,7,977.83,122.22875,8,854.12,427.06,2.0,1.1448391326745657
CUST_004717,40,180000.0,142281.26,781.0,5,0,0,0.519,3,191,Self_Employed,Rented,Home,4353.93,1,2806.2999999999997,280.63,10,6,2575.99,367.9985714285714,7,230.31,76.77,3.0,11.184881247014891
CUST_004718,50,180000.0,58349.5,695.0,14,3,0,0.397,2,198,Self_Employed,Rented,Personal,6349.75,1,1757.4,175.74,10,7,1248.52,138.72444444444443,9,508.88,508.88,1.0,2.4534664360949536
CUST_004719,58,180000.0,163042.82,734.0,17,4,1,0.18,0,7,Salaried,Owned,Medical,9159.11,1,4127.12,412.712,10,7,2280.57,380.095,6,1846.5500000000002,461.63750000000005,4.0,1.2350437301995614
CUST_004720,23,180000.0,101163.88,655.0,10,1,0,0.344,2,230,Salaried,Owned,Home,10794.37,1,1260.68,126.06800000000001,10,5,977.14,139.59142857142857,7,283.54,94.51333333333334,3.0,3.4462157014883257
CUST_004721,48,180000.0,154604.96,707.0,24,1,0,0.398,4,120,Salaried,Rented,Medical,7090.67,1,2455.25,245.525,10,5,974.88,139.26857142857142,7,1480.3700000000001,493.4566666666667,3.0,0.6585380681856562
CUST_004722,46,180000.0,167929.08,712.0,28,1,0,0.506,0,75,Self_Employed,Rented,Education,7732.61,1,2694.8599999999997,269.486,10,7,725.3399999999999,145.06799999999998,5,1969.52,393.904,5.0,0.3682826272391242
CUST_004723,50,180000.0,121618.15,601.0,16,2,0,0.413,2,230,Contract,Rented,Personal,4287.0,1,1853.95,185.395,10,7,1202.6399999999999,171.80571428571426,7,651.31,217.10333333333332,3.0,1.8464939890374783
CUST_004724,33,180000.0,284890.13,665.0,0,1,0,0.253,0,19,Self_Employed,Mortgage,Education,9200.71,1,1670.93,167.09300000000002,10,7,655.68,218.55999999999997,3,1015.25,145.03571428571428,7.0,0.6458310760896331
CUST_004725,33,180000.0,85394.0,719.0,1,2,0,0.196,1,106,Contract,Mortgage,Medical,5490.96,0,1721.12,172.112,10,7,1371.31,171.41375,8,349.81,174.905,2.0,3.920156656470655
CUST_004726,22,180000.0,121008.57,647.0,6,0,0,0.146,1,197,Salaried,Rented,Medical,4451.7,1,2110.68,211.06799999999998,10,5,1112.84,222.56799999999998,5,997.84,199.568,5.0,1.1152489377054435
CUST_004727,57,180000.0,133648.54,712.0,9,0,1,0.247,2,68,Salaried,Rented,Personal,4638.65,1,3068.37,306.837,10,5,3068.37,306.837,10,0.0,0.0,0.0,0.0
CUST_004728,58,180000.0,325552.07,687.0,13,0,0,0.197,4,224,Contract,Owned,Medical,3935.41,1,2079.71,207.971,10,6,1493.11,186.63875,8,586.6,293.3,2.0,2.5453631094442546
CUST_004729,22,180000.0,165816.5,742.0,11,2,0,0.325,0,185,Salaried,Rented,Personal,8305.01,0,1595.43,159.543,10,7,1421.96,177.745,8,173.47,86.735,2.0,8.197152245345016
CUST_004730,56,180000.0,161066.0,688.0,16,2,0,0.307,2,138,Self_Employed,Rented,Education,8625.5,1,1945.8899999999999,194.589,10,6,1404.72,200.67428571428573,7,541.1700000000001,180.39000000000001,3.0,2.5957092965241975
CUST_004731,46,180000.0,274390.58,850.0,13,0,0,0.24,4,70,Self_Employed,Mortgage,Education,4021.5,0,3225.52,322.552,10,6,745.68,106.52571428571427,7,2479.8399999999997,826.6133333333332,3.0,0.3006968191496226
CUST_004732,31,180000.0,118986.34,562.0,18,3,0,0.286,4,176,Salaried,Owned,Vehicle,7526.84,1,2343.34,234.334,10,6,2185.58,273.1975,8,157.76,78.88,2.0,13.853828600405679
CUST_004733,28,180000.0,275156.75,644.0,9,1,1,0.606,3,117,Salaried,Rented,Education,6138.49,1,3776.69,377.669,10,5,2962.13,592.426,5,814.56,162.91199999999998,5.0,3.636478589668042
CUST_004734,64,180000.0,206628.91,747.0,23,1,1,0.26,1,26,Self_Employed,Rented,Vehicle,8569.66,1,4378.3099999999995,437.83099999999996,10,5,4107.0199999999995,513.3774999999999,8,271.29,135.645,2.0,15.138855099708795
CUST_004735,60,180000.0,341977.57,713.0,11,3,1,0.534,4,17,Contract,Owned,Home,11207.14,1,3410.25,341.025,10,6,1290.36,215.05999999999997,6,2119.89,529.9725,4.0,0.6086919604319092
CUST_004736,63,180000.0,129646.45,731.0,6,1,0,0.55,0,199,Self_Employed,Rented,Personal,4051.19,1,1527.3899999999999,152.73899999999998,10,7,789.64,112.80571428571429,7,737.75,245.91666666666666,3.0,1.0703354794984752
CUST_004737,42,180000.0,136397.82,476.0,7,0,0,0.162,0,204,Self_Employed,Owned,Medical,9683.3,0,3301.87,330.187,10,6,1567.85,223.97857142857143,7,1734.0200000000002,578.0066666666668,3.0,0.9041706554711016
CUST_004738,40,180000.0,177245.84,687.0,28,1,0,0.059,1,117,Self_Employed,Owned,Personal,10225.52,0,4416.32,441.63199999999995,10,5,4249.56,531.195,8,166.76,83.38,2.0,25.48308946989686
CUST_004739,28,180000.0,156924.21,700.0,12,1,0,0.408,1,102,Salaried,Mortgage,Business,9958.45,1,1426.66,142.666,10,5,1227.99,136.44333333333333,9,198.67,198.67,1.0,6.1810540091609205
CUST_004740,49,180000.0,257971.09,743.0,27,0,0,0.438,4,232,Salaried,Owned,Vehicle,11150.14,1,3345.17,334.517,10,5,288.65,48.10833333333333,6,3056.5200000000004,764.1300000000001,4.0,0.09443746482928296
CUST_004741,60,180000.0,142932.49,725.0,5,4,0,0.559,3,207,Self_Employed,Rented,Personal,9828.54,1,3112.7400000000002,311.274,10,6,3112.7400000000002,311.274,10,0.0,0.0,0.0,0.0
CUST_004742,46,180000.0,86145.77,701.0,7,3,0,0.214,1,87,Salaried,Mortgage,Personal,9483.72,0,1982.1,198.20999999999998,10,7,1503.8200000000002,250.63666666666668,6,478.28000000000003,119.57000000000001,4.0,3.1442251400853056
CUST_004743,50,180000.0,366854.18,693.0,30,2,0,0.579,1,168,Contract,Mortgage,Education,3826.06,1,1521.23,152.123,10,5,648.09,129.618,5,873.1400000000001,174.62800000000001,5.0,0.7422521016102801
CUST_004744,37,180000.0,513566.45,612.0,4,0,0,0.32,0,44,Salaried,Rented,Business,7872.65,1,2838.16,283.816,10,6,1755.04,250.72,7,1083.12,361.03999999999996,3.0,1.6203560085678412
CUST_004745,40,180000.0,63543.44,724.0,8,1,0,0.449,1,192,Contract,Owned,Home,6266.51,1,1921.19,192.119,10,6,1921.19,192.119,10,0.0,0.0,0.0,0.0
CUST_004746,36,180000.0,217099.14,691.0,25,2,0,0.445,0,196,Salaried,Rented,Vehicle,9221.06,1,2614.9700000000003,261.497,10,6,1423.15,237.1916666666667,6,1191.82,297.955,4.0,1.1940981020623922
CUST_004747,63,180000.0,254812.41,670.0,10,0,0,0.206,4,117,Salaried,Rented,Business,5434.67,1,1804.54,180.454,10,6,795.54,113.64857142857143,7,1009.0,336.3333333333333,3.0,0.7884440039643211
CUST_004748,27,180000.0,188341.85,699.0,12,1,0,0.432,0,172,Salaried,Rented,Business,8565.0,1,1973.2199999999998,197.32199999999997,10,6,1042.44,148.92000000000002,7,930.78,310.26,3.0,1.1199639012441178
CUST_004749,36,180000.0,418456.91,675.0,0,1,0,0.21,2,137,Business,Owned,Home,7987.56,0,1424.72,142.472,10,6,1230.82,153.8525,8,193.89999999999998,96.94999999999999,2.0,6.347705002578649
CUST_004750,47,180000.0,72755.71,599.0,6,6,0,0.226,0,88,Salaried,Rented,Medical,7776.55,0,2618.5,261.85,10,6,1303.47,162.93375,8,1315.03,657.515,2.0,0.9912093260229805
CUST_004751,43,180000.0,116049.99,746.0,5,5,0,0.298,3,216,Salaried,Rented,Home,5647.82,1,1786.81,178.68099999999998,10,6,1178.32,130.92444444444445,9,608.49,608.49,1.0,1.936465677332413
CUST_004752,44,180000.0,173526.82,831.0,7,1,0,0.115,4,183,Salaried,Owned,Education,11234.64,0,2475.43,247.54299999999998,10,7,1747.8899999999999,249.6985714285714,7,727.5399999999998,242.5133333333333,3.0,2.402465843802403
CUST_004753,29,180000.0,282638.23,719.0,1,0,1,0.611,0,110,Salaried,Mortgage,Vehicle,9066.5,1,1312.0700000000002,131.20700000000002,10,6,1000.04,166.67333333333332,6,312.03000000000003,78.00750000000001,4.0,3.2049482421562026
CUST_004754,55,180000.0,335839.35,721.0,16,4,0,0.256,1,196,Salaried,Owned,Home,4733.37,1,3127.32,312.732,10,5,2591.02,323.8775,8,536.3,268.15,2.0,4.831288457952639
CUST_004755,40,180000.0,78942.04,805.0,16,0,0,0.18,2,71,Salaried,Rented,Medical,5913.68,0,1040.24,104.024,10,8,1040.24,104.024,10,0.0,0.0,0.0,0.0
CUST_004756,57,180000.0,56061.0,833.0,29,0,0,0.419,0,172,Salaried,Rented,Home,11209.6,0,1775.01,177.501,10,5,1775.01,177.501,10,0.0,0.0,0.0,0.0
CUST_004757,62,180000.0,259818.4,688.0,17,2,1,0.21,4,207,Salaried,Rented,Education,7716.1,0,1247.11,124.71099999999998,10,7,872.53,145.42166666666665,6,374.58000000000004,93.64500000000001,4.0,2.3293555448769285
CUST_004758,37,180000.0,174545.18,649.0,20,2,1,0.092,2,191,Self_Employed,Mortgage,Vehicle,8645.85,1,4536.6900000000005,453.66900000000004,10,7,1930.32,275.76,7,2606.37,868.79,3.0,0.7406162593952509
CUST_004759,51,180000.0,179624.63,731.0,6,2,0,0.075,2,150,Self_Employed,Owned,Education,9352.2,1,2333.28,233.32800000000003,10,7,2321.18,257.9088888888889,9,12.1,12.1,1.0,191.83305785123966
CUST_004760,28,180000.0,263628.98,711.0,14,1,1,0.453,1,109,Salaried,Rented,Vehicle,8369.09,1,2849.01,284.901,10,5,1811.3300000000002,258.7614285714286,7,1037.68,345.8933333333334,3.0,1.745557397270835
CUST_004761,35,180000.0,100111.06,768.0,12,2,0,0.172,1,45,Business,Rented,Vehicle,5606.69,1,1210.9,121.09,10,6,1064.33,133.04125,8,146.57,73.285,2.0,7.261581496895681
CUST_004762,51,180000.0,140941.39,700.0,24,1,0,0.65,4,86,Salaried,Mortgage,Personal,7992.17,1,1801.12,180.112,10,4,1144.04,190.67333333333332,6,657.0799999999999,164.26999999999998,4.0,1.7410969744932125
CUST_004763,50,180000.0,222841.26,705.0,19,1,0,0.344,2,60,Self_Employed,Rented,Education,8429.24,1,2435.36,243.536,10,5,1747.74,249.67714285714285,7,687.62,229.20666666666668,3.0,2.54172362642157
CUST_004764,40,180000.0,91996.87,633.0,28,2,0,0.447,4,122,Salaried,Rented,Education,8046.02,1,1849.8799999999999,184.988,10,6,1626.32,203.29,8,223.56,111.78,2.0,7.274646627303632
CUST_004765,59,180000.0,117546.01,771.0,24,2,0,0.223,4,82,Business,Mortgage,Home,5195.68,0,2719.89,271.989,10,6,2179.3,242.14444444444447,9,540.59,540.59,1.0,4.031336132743854
CUST_004766,32,180000.0,173322.76,656.0,13,2,0,0.371,0,95,Contract,Rented,Personal,7934.84,1,3635.18,363.518,10,4,3089.33,514.8883333333333,6,545.85,136.4625,4.0,5.659668407071539
CUST_004767,37,180000.0,222821.05,616.0,26,3,1,0.172,3,228,Salaried,Mortgage,Education,9438.72,1,2024.23,202.423,10,5,1381.88,172.735,8,642.35,321.175,2.0,2.1512882384992604
CUST_004768,62,180000.0,68338.13,514.0,14,0,0,0.523,0,35,Contract,Rented,Medical,6792.36,1,5043.47,504.34700000000004,10,6,3019.81,603.962,5,2023.6599999999999,404.73199999999997,5.0,1.4922516628287361
CUST_004769,50,180000.0,242859.28,693.0,2,1,0,0.508,1,99,Salaried,Mortgage,Business,10031.54,1,2739.7200000000003,273.97200000000004,10,6,2361.42,262.38,9,378.3,378.3,1.0,6.242188739095956
CUST_004770,49,180000.0,211522.49,650.0,27,2,0,0.083,1,237,Business,Owned,Business,11011.65,1,1826.94,182.69400000000002,10,5,1571.28,196.41,8,255.66,127.83,2.0,6.145975123210514
CUST_004771,39,180000.0,98188.39,684.0,5,6,0,0.369,3,20,Contract,Rented,Business,6146.51,1,1362.9,136.29000000000002,10,6,836.26,119.46571428571428,7,526.64,175.54666666666665,3.0,1.5879158438401946
CUST_004772,31,180000.0,627522.42,666.0,8,0,0,0.494,4,40,Self_Employed,Owned,Vehicle,6765.13,1,2019.51,201.951,10,6,1583.32,226.1885714285714,7,436.19,145.39666666666668,3.0,3.629886058827575
CUST_004773,54,180000.0,92011.95,674.0,26,2,1,0.251,3,35,Salaried,Rented,Vehicle,7568.94,1,2139.57,213.95700000000002,10,5,1592.8600000000001,176.98444444444445,9,546.71,546.71,1.0,2.913537341552194
CUST_004774,27,180000.0,252890.04,642.0,30,0,0,0.457,2,212,Salaried,Rented,Medical,8019.58,1,2063.77,206.377,10,7,1462.99,243.83166666666668,6,600.78,150.195,4.0,2.43515097040514
CUST_004775,64,180000.0,192245.12,648.0,13,2,0,0.015,2,92,Business,Rented,Education,8848.11,0,1849.5700000000002,184.95700000000002,10,5,1076.81,179.46833333333333,6,772.76,193.19,4.0,1.393459806408199
CUST_004776,54,180000.0,126986.85,634.0,28,1,0,0.34,4,207,Salaried,Rented,Home,8831.21,1,3568.5899999999997,356.859,10,5,3175.35,396.91875,8,393.24,196.62,2.0,8.074839792493133
CUST_004777,40,180000.0,171810.12,686.0,15,2,0,0.138,2,6,Salaried,Owned,Home,7041.03,1,2923.95,292.395,10,5,2746.48,343.31,8,177.47,88.735,2.0,15.475742378993633
CUST_004778,58,180000.0,224178.19,620.0,16,0,0,0.073,3,48,Business,Mortgage,Personal,9522.11,0,1922.52,192.252,10,5,1738.92,217.365,8,183.6,91.8,2.0,9.47124183006536
CUST_004779,44,180000.0,902397.02,788.0,11,1,0,0.35,4,197,Business,Mortgage,Personal,4713.08,0,2481.85,248.185,10,6,1880.84,235.105,8,601.01,300.505,2.0,3.129465399910151
CUST_004780,30,180000.0,68246.02,699.0,3,0,1,0.452,0,12,Salaried,Owned,Vehicle,5312.45,1,2160.03,216.00300000000001,10,6,755.3000000000001,188.82500000000002,4,1404.73,234.12166666666667,6.0,0.5376833982331125
CUST_004781,52,180000.0,50000.0,593.0,4,7,0,0.637,4,208,Salaried,Owned,Business,7505.19,1,3616.21,361.621,10,5,3506.4,389.6,9,109.81,109.81,1.0,31.9315180766779
CUST_004782,35,180000.0,88779.81,715.0,10,2,0,0.349,2,148,Salaried,Mortgage,Medical,4041.13,1,2673.61,267.361,10,6,694.56,173.64,4,1979.0500000000002,329.8416666666667,6.0,0.3509562668957327
CUST_004783,57,180000.0,159839.33,637.0,21,1,0,0.473,4,39,Self_Employed,Rented,Business,8855.5,0,3457.91,345.791,10,6,1178.8799999999999,196.48,6,2279.03,569.7575,4.0,0.5172726993501621
CUST_004784,40,180000.0,242630.23,773.0,10,1,0,0.218,3,6,Salaried,Owned,Education,10937.94,1,2119.29,211.929,10,6,956.35,191.27,5,1162.94,232.58800000000002,5.0,0.8223554095654118
CUST_004785,23,180000.0,172452.93,657.0,7,4,0,0.583,0,75,Contract,Owned,Personal,7009.64,1,2996.52,299.652,10,6,2140.73,305.81857142857143,7,855.7900000000001,285.2633333333334,3.0,2.5014664812629266
CUST_004786,57,180000.0,148551.22,798.0,27,0,0,0.071,0,123,Salaried,Rented,Education,4070.0,0,2125.75,212.575,10,6,726.36,121.06,6,1399.39,349.8475,4.0,0.5190547309899313
CUST_004787,60,180000.0,409217.08,770.0,17,1,0,0.36,0,216,Self_Employed,Mortgage,Business,9083.73,1,3199.8199999999997,319.98199999999997,10,6,949.96,118.745,8,2249.8599999999997,1124.9299999999998,2.0,0.4222307165779205
CUST_004788,28,180000.0,101262.4,850.0,5,2,0,0.259,0,137,Salaried,Owned,Home,7143.2,1,2035.32,203.53199999999998,10,6,1547.44,193.43,8,487.88,243.94,2.0,3.1717635484135442
CUST_004789,60,180000.0,441313.52,707.0,6,0,1,0.538,1,68,Salaried,Owned,Home,6974.62,1,2307.02,230.702,10,6,1289.0,214.83333333333334,6,1018.02,254.505,4.0,1.2661833755721892
CUST_004790,64,180000.0,236173.14,748.0,5,0,0,0.467,4,16,Salaried,Owned,Education,9315.23,1,1556.42,155.642,10,7,1065.35,152.19285714285712,7,491.07,163.69,3.0,2.169446311116541
CUST_004791,43,180000.0,400218.33,701.0,13,1,1,0.157,2,159,Salaried,Rented,Education,5925.8,1,1416.93,141.693,10,5,1060.55,151.50714285714284,7,356.38,118.79333333333334,3.0,2.975896514955946
CUST_004792,60,180000.0,92433.84,706.0,19,0,0,0.113,3,185,Salaried,Rented,Business,4787.11,1,2815.23,281.523,10,6,2815.23,281.523,10,0.0,0.0,0.0,0.0
CUST_004793,31,180000.0,131752.67,786.0,5,2,1,0.519,3,123,Salaried,Mortgage,Medical,7863.65,1,2510.37,251.03699999999998,10,7,2283.5499999999997,285.44374999999997,8,226.82,113.41,2.0,10.06767480821797
CUST_004794,28,180000.0,67727.66,754.0,3,4,0,0.343,3,38,Self_Employed,Owned,Medical,5406.67,0,1407.89,140.78900000000002,10,4,1109.23,158.46142857142857,7,298.65999999999997,99.55333333333333,3.0,3.714022634433805
CUST_004795,49,180000.0,194875.69,694.0,24,1,0,0.067,2,151,Self_Employed,Rented,Business,4442.48,0,2508.63,250.863,10,4,1417.17,283.434,5,1091.46,218.292,5.0,1.2984167995162443
CUST_004796,50,180000.0,197315.55,792.0,12,1,0,0.154,1,190,Salaried,Mortgage,Education,7650.07,0,5454.54,545.454,10,6,5454.54,545.454,10,0.0,0.0,0.0,0.0
CUST_004797,30,180000.0,543129.71,770.0,16,1,0,0.373,2,94,Salaried,Rented,Vehicle,6980.78,1,1677.77,167.777,10,6,1304.25,163.03125,8,373.52,186.76,2.0,3.4917808952666527
CUST_004798,59,180000.0,170840.89,809.0,11,4,0,0.235,3,232,Business,Owned,Education,7144.67,1,5078.83,507.883,10,6,3794.26,474.2825,8,1284.57,642.285,2.0,2.95371992184155
CUST_004799,48,180000.0,65489.06,785.0,8,4,0,0.129,4,179,Salaried,Rented,Personal,3909.57,0,1376.23,137.623,10,6,1098.14,137.2675,8,278.09000000000003,139.04500000000002,2.0,3.9488654752058685
CUST_004800,56,180000.0,286793.03,675.0,26,1,1,0.073,0,83,Salaried,Rented,Education,8952.6,1,2755.5299999999997,275.553,10,4,2386.45,340.9214285714285,7,369.08,123.02666666666666,3.0,6.465942343123442
CUST_004801,33,180000.0,94089.43,668.0,19,2,0,0.16,3,121,Salaried,Rented,Vehicle,9001.47,1,3948.6,394.86,10,6,2876.51,479.41833333333335,6,1072.09,268.0225,4.0,2.683086308052496
CUST_004802,52,180000.0,75985.65,670.0,2,0,1,0.518,2,99,Salaried,Owned,Home,8490.13,1,2089.67,208.967,10,5,2009.47,223.27444444444444,9,80.2,80.2,1.0,25.05573566084788
CUST_004803,56,180000.0,248000.99,755.0,10,0,0,0.38,3,234,Self_Employed,Rented,Medical,10842.64,1,1955.3600000000001,195.536,10,4,1889.3300000000002,209.92555555555558,9,66.03,66.03,1.0,28.61320611843102
CUST_004804,57,180000.0,102670.3,794.0,4,1,0,0.485,3,70,Self_Employed,Owned,Medical,5304.69,0,1774.18,177.418,10,6,1774.18,177.418,10,0.0,0.0,0.0,0.0
CUST_004805,46,180000.0,113625.06,774.0,2,2,0,0.236,0,73,Business,Owned,Education,4675.77,1,2575.3599999999997,257.53599999999994,10,5,2193.59,274.19875,8,381.77,190.885,2.0,5.745841737171596
CUST_004806,42,180000.0,377562.98,600.0,16,2,0,0.452,1,137,Salaried,Owned,Personal,4591.55,1,2930.7,293.07,10,6,1962.96,280.42285714285714,7,967.74,322.58,3.0,2.0283960567921135
CUST_004807,24,180000.0,221490.76,650.0,23,0,0,0.127,3,138,Salaried,Owned,Personal,8817.84,1,2194.52,219.452,10,6,1849.94,264.27714285714285,7,344.58,114.86,3.0,5.368680712751756
CUST_004808,51,180000.0,232863.89,748.0,8,3,0,0.24,3,207,Self_Employed,Mortgage,Education,10864.22,1,2337.77,233.777,10,7,1358.99,150.9988888888889,9,978.78,978.78,1.0,1.3884529720672674
CUST_004809,38,180000.0,71263.49,786.0,5,1,1,0.47,0,126,Salaried,Rented,Home,8275.88,0,2399.16,239.916,10,5,1812.4099999999999,258.9157142857143,7,586.75,195.58333333333334,3.0,3.0888964635705154
CUST_004810,58,180000.0,248531.95,722.0,17,2,0,0.198,0,84,Salaried,Rented,Vehicle,7362.47,1,1938.1399999999999,193.814,10,7,1678.32,186.48,9,259.82,259.82,1.0,6.459548918482026
CUST_004811,44,180000.0,137797.81,807.0,28,2,0,0.396,2,171,Self_Employed,Rented,Personal,11186.03,0,3477.04,347.704,10,6,1709.16,213.645,8,1767.88,883.94,2.0,0.9667850759101296
CUST_004812,43,180000.0,124683.37,568.0,5,0,0,0.281,2,67,Salaried,Rented,Home,6964.35,1,2630.47,263.04699999999997,10,6,1291.15,143.4611111111111,9,1339.32,1339.32,1.0,0.9640339873965894
CUST_004813,42,180000.0,207959.14,685.0,5,3,1,0.061,3,170,Business,Owned,Medical,8148.46,1,1372.6499999999999,137.265,10,6,1136.44,142.055,8,236.20999999999998,118.10499999999999,2.0,4.811142627323146
CUST_004814,22,180000.0,163568.81,799.0,21,3,1,0.237,1,66,Business,Mortgage,Education,7665.4,1,1552.95,155.29500000000002,10,7,1347.35,192.47857142857143,7,205.6,68.53333333333333,3.0,6.553258754863813
CUST_004815,51,180000.0,67645.2,724.0,9,3,0,0.146,4,75,Salaried,Owned,Business,7439.1,1,2634.41,263.441,10,4,1046.01,261.5025,4,1588.4,264.73333333333335,6.0,0.6585305968269957
CUST_004816,31,180000.0,288139.91,644.0,10,3,0,0.164,1,91,Salaried,Owned,Personal,8007.46,1,4983.8,498.38,10,6,4144.78,518.0975,8,839.02,419.51,2.0,4.940025267574074
CUST_004817,48,180000.0,305140.39,755.0,13,1,0,0.48,0,88,Contract,Owned,Personal,10958.5,1,2821.28,282.12800000000004,10,5,2262.0,377.0,6,559.28,139.82,4.0,4.044485767415249
CUST_004818,52,180000.0,114415.45,710.0,11,2,0,0.209,3,125,Self_Employed,Rented,Education,5610.94,1,3521.53,352.153,10,6,3394.92,424.365,8,126.61,63.305,2.0,26.81399573493405
CUST_004819,25,180000.0,234531.91,668.0,24,1,0,0.086,0,206,Contract,Rented,Personal,7496.14,1,1911.84,191.184,10,5,1617.9,202.2375,8,293.94,146.97,2.0,5.504184527454583
CUST_004820,58,180000.0,281559.88,590.0,19,1,0,0.318,4,28,Self_Employed,Owned,Business,10193.52,1,1570.86,157.08599999999998,10,7,1473.46,184.1825,8,97.39999999999999,48.699999999999996,2.0,15.127926078028748
CUST_004821,30,180000.0,53039.83,749.0,17,2,0,0.025,1,95,Salaried,Owned,Home,5480.74,0,3389.46,338.946,10,5,3047.13,338.57,9,342.33,342.33,1.0,8.901148015073176
CUST_004822,60,180000.0,119474.62,624.0,23,3,0,0.306,3,92,Self_Employed,Rented,Home,9758.94,0,2307.32,230.73200000000003,10,5,1755.34,219.4175,8,551.98,275.99,2.0,3.1800789883691434
